"Date","Open*","High","Low","Close**","Volume","Market Cap"
"22-09-2017",0.064046,0.066053,0.060895,0.064688,93727,""
"21-09-2017",0.068585,0.072917,0.063839,0.064075,116188,""
"20-09-2017",0.056178,0.070688,0.050876,0.068935,45507,""
"19-09-2017",0.068146,0.068917,0.055711,0.056247,3406,""
"18-09-2017",0.065548,0.074459,0.042027,0.067955,3685,""
"17-09-2017",0.075829,0.075833,0.056331,0.065584,12558,""
"16-09-2017",0.063534,0.078749,0.062315,0.075771,26582,""
"15-09-2017",0.055128,0.068444,0.052437,0.063221,20442,""
"14-09-2017",0.075552,0.083391,0.055356,0.055356,34979,""
"13-09-2017",0.05042,0.084292,0.050238,0.075553,659,""
"12-09-2017",0.05042,0.05042,0.05042,0.05042,0,""
"11-09-2017",0.049022,0.055699,0.047485,0.05042,0,""
"10-09-2017",0.048004,0.057875,0.047648,0.049022,0,""
"09-09-2017",0.081535,0.081543,0.046412,0.048002,258,""
"08-09-2017",0.067827,0.096653,0.064907,0.081551,1880,""
"07-09-2017",0.057143,0.067829,0.057143,0.067827,3311,""
"06-09-2017",0.057972,0.060352,0.054886,0.057143,451,""
"05-09-2017",0.056041,0.058804,0.04166,0.057972,1156340,""
"04-09-2017",0.109926,0.128125,0.051509,0.056653,4568850,""
"03-09-2017",0.138987,0.13934,0.104496,0.112362,5362440,""
"02-09-2017",0.172681,0.176484,0.125146,0.140053,8672000,""
"01-09-2017",0.187783,0.19096,0.171816,0.173036,3298480,""
"31-08-2017",0.197504,0.200893,0.185077,0.187783,2681500,""
"30-08-2017",0.229984,0.229984,0.152084,0.198101,11348900,""
"29-08-2017",0.23293,0.240887,0.228623,0.230286,5284410,""
"28-08-2017",0.241178,0.246522,0.228211,0.234442,4223700,""
"27-08-2017",0.234209,0.260213,0.230134,0.24163,5238990,""
"26-08-2017",0.242978,0.243837,0.229546,0.234058,3459540,""
"25-08-2017",0.253048,0.253048,0.238451,0.242978,3718990,""
"24-08-2017",0.276288,0.297604,0.238689,0.252909,6074270,""
"23-08-2017",0.263492,0.323096,0.261051,0.279839,10956900,""
"22-08-2017",0.239862,0.255482,0.225161,0.252281,7478420,""
