"Date","Open*","High","Low","Close**","Volume","Market Cap"
"26-10-2017",1.26,1.26,1.1,1.21,2400010,124854120
"25-10-2017",1.24,1.27,1.17,1.25,2288360,123114512
"24-10-2017",1.18,1.38,1.14,1.25,4833390,116532224
"23-10-2017",1.23,1.28,1.1,1.18,2355560,121922136
"22-10-2017",1.26,1.3,1.18,1.21,1631220,124292464
"21-10-2017",1.24,1.27,1.17,1.25,1331640,122514952
"20-10-2017",1.28,1.37,1.22,1.24,1703230,128326496
"19-10-2017",1.33,1.35,1.25,1.28,1791220,132868352
"18-10-2017",1.39,1.42,1.21,1.33,2311140,139350816
"17-10-2017",1.44,1.47,1.36,1.39,1744390,143768304
"16-10-2017",1.56,1.6,1.39,1.44,2960330,155599088
"15-10-2017",1.5,1.68,1.41,1.56,5987930,149512704
"14-10-2017",1.47,1.54,1.41,1.54,3355060,146932240
"13-10-2017",1.34,1.51,1.18,1.44,5705760,133650552
"12-10-2017",1.43,1.44,1.28,1.34,5275850,142996272
"11-10-2017",1.4,1.46,1.38,1.43,6123140,139944048
"10-10-2017",1.43,1.47,1.34,1.39,6912770,143107280
"09-10-2017",1.21,1.58,1.21,1.4,9667100,120771024
"08-10-2017",1.58,1.6,1.22,1.22,4515300,157617504
"07-10-2017",1.61,1.61,1.5,1.58,5578780,160525520
"06-10-2017",1.68,1.71,1.53,1.58,6076260,167731248
"05-10-2017",1.63,1.74,1.42,1.68,7503500,163499040
"04-10-2017",1.85,1.86,1.52,1.6,7227750,185150480
"03-10-2017",1.97,2.03,1.67,1.82,14411500,196782800
"02-10-2017",1.53,1.98,1.51,1.96,19367700,152662416
"01-10-2017",1.28,1.53,1.26,1.53,9043600,128417864
"30-09-2017",1.27,1.31,1.23,1.28,6194570,127000048
"29-09-2017",1.37,1.37,1.14,1.27,8474270,136698368
"28-09-2017",1.15,1.43,1.15,1.38,13944300,114843176
"27-09-2017",0.855698,1.2,0.855698,1.14,8394020,85569784
"26-09-2017",0.918922,0.940082,0.859212,0.860747,3460160,91892224
"25-09-2017",0.784244,0.936568,0.773316,0.917059,3695220,78424424
"24-09-2017",0.775804,0.788347,0.736221,0.783268,2402720,77580384
"23-09-2017",0.717196,0.7774,0.707845,0.770965,2276080,71719560
"22-09-2017",0.698871,0.740154,0.68326,0.715893,2099500,69887128
"21-09-2017",0.764013,0.781775,0.684281,0.70214,2238040,76401320
"20-09-2017",0.815032,0.816384,0.743676,0.74789,2536950,81503208
"19-09-2017",0.907398,0.909132,0.787653,0.802425,2888420,90739824
"18-09-2017",0.789565,0.937029,0.787604,0.909202,3717860,78956480
"17-09-2017",0.803423,0.814797,0.733745,0.789589,1273640,80342320
"16-09-2017",0.808056,0.927197,0.746113,0.804198,2829570,80805568
"15-09-2017",0.683305,0.849217,0.526755,0.799709,4625680,68330464
"14-09-2017",0.93787,0.950177,0.673482,0.678784,3134360,93786960
"13-09-2017",1.04,1.04,0.880241,0.937204,2780700,104290464
"12-09-2017",1.03,1.21,0.987632,1.04,7213490,103348480
"11-09-2017",0.949186,1.1,0.902,1.03,5167180,94918640
"10-09-2017",0.982078,1.0,0.852385,0.942159,3257430,98207824
"09-09-2017",1.01,1.03,0.863061,0.989301,4011510,100920272
"08-09-2017",1.4,1.4,0.946601,1.01,9872850,139803568
"07-09-2017",1.03,1.51,0.956745,1.37,15442300,103433968
"06-09-2017",0.990521,1.17,0.7355,1.09,14279400,99052080
"05-09-2017",1.03,1.12,0.740622,0.973716,9453770,103250944
"04-09-2017",1.58,1.58,0.61301,1.05,20075100,157665280
"03-09-2017",1.93,2.02,1.42,1.58,11662000,192547920
"02-09-2017",2.5,2.85,1.72,1.99,22995400,249999808
"01-09-2017",2.2,2.39,2.12,2.38,20990700,220168800
"31-08-2017",2.33,2.41,2.2,2.2,20214800,232823328
"30-08-2017",2.28,2.37,2.09,2.35,24830000,228194384
"29-08-2017",2.11,2.33,1.99,2.33,20372000,210625488
"28-08-2017",2.02,2.17,1.96,2.04,15413900,202149088
"27-08-2017",2.18,2.31,1.86,2.01,17214900,217996720
"26-08-2017",2.53,2.54,1.96,2.17,26690700,253038192
"25-08-2017",2.39,2.73,2.39,2.5,49977600,239056896
"24-08-2017",2.63,2.66,2.28,2.38,45080400,262736272
"23-08-2017",2.47,2.96,2.47,2.58,64925100,247397376
"22-08-2017",2.72,2.72,2.22,2.49,52091300,272445184
"21-08-2017",2.43,2.91,2.43,2.7,72000600,243074816
"20-08-2017",2.11,2.69,2.08,2.5,65350400,210821104
"19-08-2017",2.33,2.33,1.82,2.09,43391300,233440464
"18-08-2017",1.93,2.75,1.89,2.38,69048000,192518576
"17-08-2017",1.44,2.11,1.32,1.97,61296500,143697392
"16-08-2017",1.12,1.45,1.08,1.44,31363100,111968752
